Date,Open,High,Low,Close ,Adj Close ,Volume
,,,,Close price adjusted for splits.,Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,
31-Dec-25,312.85,314.58,311.44,313,312.78,"16,377,700"
30-Dec-25,312.5,316.95,312.46,313.85,313.63,"17,380,900"
29-Dec-25,311.37,314.02,310.62,313.56,313.34,"19,621,800"
26-Dec-25,314.48,315.09,312.28,313.51,313.29,"10,899,000"
24-Dec-25,314.77,315.08,311.92,314.09,313.87,"10,097,400"
23-Dec-25,309.63,314.94,309.32,314.35,314.13,"25,478,700"
22-Dec-25,309.88,310.13,305.3,309.78,309.56,"26,429,900"
19-Dec-25,301.73,307.25,300.97,307.16,306.94,"59,943,200"
18-Dec-25,301.72,303.96,299.23,302.46,302.25,"33,518,000"
17-Dec-25,308.01,308.09,296.12,296.72,296.51,"43,930,400"
16-Dec-25,304.95,310.77,302.59,306.57,306.35,"30,585,000"
15-Dec-25,311.32,311.42,304.88,308.22,308,"29,151,900"
12-Dec-25,313.7,314.87,305.56,309.29,309.07,"35,940,200"
11-Dec-25,320.08,321.12,308.6,312.43,312.21,"42,353,700"
10-Dec-25,315.83,321.31,314.68,320.21,319.98,"33,428,900"
9-Dec-25,312.37,317.99,311.9,317.08,316.86,"30,194,000"
8-Dec-25,0.21 Dividend ,,,,,
,Dividends on any given ex-date include regular and any special dividends,,,,,
8-Dec-25,320.05,320.44,311.22,313.72,313.5,"33,909,400"
5-Dec-25,319.49,323.16,319.17,321.27,320.83,"28,851,700"
4-Dec-25,322.23,322.36,314.7,317.62,317.19,"31,240,900"
3-Dec-25,315.89,321.58,314.1,319.63,319.2,"41,838,300"
2-Dec-25,316.74,318.38,313.91,315.81,315.38,"35,854,700"
1-Dec-25,317.7,319.85,313.89,314.89,314.46,"41,183,000"
28-Nov-25,323.37,326.85,316.79,320.18,319.75,"26,018,600"
26-Nov-25,320.68,324.5,316.79,319.95,319.52,"51,373,400"
25-Nov-25,326.21,328.83,317.65,323.44,323,"88,632,100"
24-Nov-25,311.13,319.48,309.6,318.58,318.15,"85,165,100"
21-Nov-25,296.42,303.92,293.85,299.66,299.25,"74,137,700"
20-Nov-25,304.54,306.42,288.67,289.45,289.06,"62,025,200"
19-Nov-25,287.16,303.81,286.63,292.81,292.41,"68,198,900"
18-Nov-25,287.92,288.8,278.2,284.28,283.89,"49,158,700"
17-Nov-25,285.78,293.95,283.57,285.02,284.63,"52,670,200"
14-Nov-25,271.41,278.56,270.7,276.41,276.04,"31,647,200"
13-Nov-25,282.34,282.84,277.24,278.57,278.19,"29,494,000"
12-Nov-25,291.68,292.01,283.69,286.71,286.32,"24,829,900"
11-Nov-25,287.75,291.92,287.32,291.31,290.91,"19,842,100"
10-Nov-25,284.42,290.8,282.86,290.1,289.71,"29,557,300"
7-Nov-25,283.21,283.78,275.19,278.83,278.45,"34,479,600"
6-Nov-25,285.33,288.35,281.14,284.75,284.36,"37,173,600"
5-Nov-25,278.87,286.42,277.34,284.31,283.92,"31,010,300"
4-Nov-25,276.75,281.27,276.26,277.54,277.16,"30,078,400"
3-Nov-25,282.18,285.53,279.8,283.72,283.34,"29,786,000"
31-Oct-25,283.21,286,277.03,281.19,280.81,"39,267,900"
30-Oct-25,291.59,291.59,280.06,281.48,281.1,"74,876,000"
29-Oct-25,267.75,275.34,267.67,274.57,274.2,"43,580,300"
28-Oct-25,269.69,270.73,266.5,267.47,267.11,"29,738,600"
27-Oct-25,264.82,270.14,264.28,269.27,268.9,"35,235,200"
24-Oct-25,256.58,261.68,255.32,259.92,259.57,"28,655,100"
23-Oct-25,252.98,255.04,251.85,253.08,252.74,"19,901,400"
22-Oct-25,254.37,256.36,249.29,251.69,251.35,"35,029,400"
21-Oct-25,254.74,254.88,244.15,250.46,250.12,"47,312,100"
20-Oct-25,254.69,257.33,254.23,256.55,256.2,"22,350,200"
17-Oct-25,250.76,254.22,247.81,253.3,252.96,"29,671,600"
16-Oct-25,251.77,256.96,250.1,251.46,251.12,"27,997,200"
15-Oct-25,247.25,252.11,245.99,251.03,250.69,"27,007,700"
14-Oct-25,241.23,247.12,240.51,245.45,245.12,"22,111,600"
